name,stars,num_reviews,price,cuisine
Barking Dog Luncheonette,4 of 5 bubbles,43 reviews,$$ - $$$,American
Turks and Frogs,4 of 5 bubbles,24 reviews,$$ - $$$,
Sake Bar Decibel,4 of 5 bubbles,56 reviews,$$ - $$$,Japanese
The Terrace at Trump,4.5 of 5 bubbles,2 reviews,,
Haru Sushi,3.5 of 5 bubbles,52 reviews,$$ - $$$,Japanese
Szechuan Kitchen,4 of 5 bubbles,8 reviews,$,Chinese
Joe & Misses Doe,4 of 5 bubbles,13 reviews,$$ - $$$,American
Moustache,4 of 5 bubbles,17 reviews,$$ - $$$,Mediterranean
Lavo Thai Restaurant Corporation,5 of 5 bubbles,6 reviews,,Thai
Bombay Masala,3 of 5 bubbles,117 reviews,$$ - $$$,Indian
Noche Mexicana,4 of 5 bubbles,46 reviews,$,Mexican
Redemption,3.5 of 5 bubbles,28 reviews,$$ - $$$,American
Dolcino,4 of 5 bubbles,19 reviews,$$ - $$$,Italian
Atlas Cafe,4.5 of 5 bubbles,18 reviews,$,Cafe
The Lexington Social,4.5 of 5 bubbles,16 reviews,$$ - $$$,Mediterranean
El Rinconcito Restaurant,4.5 of 5 bubbles,4 reviews,,
Inase Rsetaurant,3.5 of 5 bubbles,11 reviews,,Sushi
Toyama Sushi,3.5 of 5 bubbles,34 reviews,$$ - $$$,Japanese
Dean Street,4 of 5 bubbles,11 reviews,$$ - $$$,American
Mr. Chow - TriBeca,3.5 of 5 bubbles,152 reviews,$$$$,Chinese
Silverleaf Tavern,3.5 of 5 bubbles,50 reviews,$$ - $$$,American
Blarney Stone Restaurant,3.5 of 5 bubbles,46 reviews,$$ - $$$,American
Rhong Tiam,4.5 of 5 bubbles,7 reviews,$$ - $$$,Thai
Fitzgerald's Pub,4.5 of 5 bubbles,34 reviews,$,American
Olive's,4 of 5 bubbles,30 reviews,$$ - $$$,American
Boston Market,4 of 5 bubbles,14 reviews,$,Fast Food
One and One,4 of 5 bubbles,13 reviews,$$ - $$$,Irish
Zen Palate,3.5 of 5 bubbles,26 reviews,$$ - $$$,Asian
Mi Nidito,4 of 5 bubbles,86 reviews,$$ - $$$,Mexican
Kambi Ramen House,3.5 of 5 bubbles,29 reviews,$$ - $$$,Japanese
Il Bagatto,3.5 of 5 bubbles,28 reviews,$$ - $$$,Italian
Petite Abeille,4.5 of 5 bubbles,2 reviews,$$ - $$$,French
Cafe Gusto,4.5 of 5 bubbles,4 reviews,,
Cafe Noir,4 of 5 bubbles,42 reviews,$$ - $$$,French
27 Sunshine,4 of 5 bubbles,30 reviews,$,Chinese
Finnegans Wake,4 of 5 bubbles,39 reviews,$$ - $$$,American
New York Marketplace,3.5 of 5 bubbles,20 reviews,$$ - $$$,International
Lady Mendl's,3.5 of 5 bubbles,79 reviews,$$$$,British
Otafuku,4 of 5 bubbles,41 reviews,$,Japanese
Cafe Classico,3.5 of 5 bubbles,12 reviews,$$ - $$$,Kosher
Excellent Pork Chop House,4 of 5 bubbles,19 reviews,$,Chinese
Ah Chihuahau,4 of 5 bubbles,23 reviews,$$ - $$$,Mexican
Hua Ji Pork Chop Fast Food,4.5 of 5 bubbles,4 reviews,$,Asian
Smiley's,4 of 5 bubbles,11 reviews,$,Delicatessen
Village Lantern,4.5 of 5 bubbles,8 reviews,,
SOB's - Sounds of Brazil,4 of 5 bubbles,42 reviews,$$ - $$$,South American
2 West,3.5 of 5 bubbles,73 reviews,$$$$,American
Empire State Pizza,4 of 5 bubbles,24 reviews,,Pizza
LA Dinastia Restaurant,4.5 of 5 bubbles,24 reviews,$,Chinese
Alpha Fusion,4 of 5 bubbles,61 reviews,$$ - $$$,Sushi
Falucka,4 of 5 bubbles,12 reviews,,
Yogee Noodle,4.5 of 5 bubbles,6 reviews,,Chinese
Bar Odeon,4 of 5 bubbles,13 reviews,,
La Traviata Pizzeria,4 of 5 bubbles,21 reviews,$,Italian
Je Bon Noodle House,4 of 5 bubbles,12 reviews,$$ - $$$,Sushi
Scratcher,4.5 of 5 bubbles,5 reviews,,
Tai Thai,4 of 5 bubbles,36 reviews,$$ - $$$,Asian
Sybil's Bakery,4 of 5 bubbles,15 reviews,,
Cityhouse,4 of 5 bubbles,43 reviews,$$ - $$$,American
Sau Voi,4.5 of 5 bubbles,2 reviews,,Delicatessen
Three Decker Restaurant,4 of 5 bubbles,21 reviews,$,American
Grand Sichuan,4 of 5 bubbles,27 reviews,$$ - $$$,Chinese
Solera,4 of 5 bubbles,63 reviews,$$ - $$$,Spanish
Capitale,4 of 5 bubbles,10 reviews,$$$$,American
Public House - New York,3 of 5 bubbles,49 reviews,$$ - $$$,American
Rare Bar & Grill,4 of 5 bubbles,76 reviews,$$ - $$$,American
Taj Restaurant,3.5 of 5 bubbles,20 reviews,$$ - $$$,Asian
Hunter Delicatessen,4 of 5 bubbles,15 reviews,$,Delicatessen
Monster,3.5 of 5 bubbles,16 reviews,,
Cest Bon Cafe,4.5 of 5 bubbles,9 reviews,,American
Cafe Bonjour,4 of 5 bubbles,9 reviews,$,Delicatessen
Gan-Eden Restaurant By Shalom,4 of 5 bubbles,2 reviews,,
Renaissance Diner,3.5 of 5 bubbles,73 reviews,$,American
Yum,4 of 5 bubbles,17 reviews,,Asian
Giovanni,3.5 of 5 bubbles,5 reviews,,Italian
Blake & Todd,4 of 5 bubbles,28 reviews,$,American
Pyramida Foods,4.5 of 5 bubbles,2 reviews,,
Robert's Steakhouse,4 of 5 bubbles,9 reviews,$$ - $$$,Steakhouse
Slaughtered Lamb Pub,3.5 of 5 bubbles,44 reviews,$$ - $$$,American
Snowpea Cafe,4.5 of 5 bubbles,2 reviews,,
El Rey De La Caridad Restaurant,4.5 of 5 bubbles,6 reviews,,Latin
Le Soleil Restaurant,4 of 5 bubbles,9 reviews,,French
Isohama Japanese Restaurant,3.5 of 5 bubbles,16 reviews,$$ - $$$,Japanese
Market Cafe,4 of 5 bubbles,87 reviews,$$ - $$$,American
VBar,4 of 5 bubbles,8 reviews,,Cafe
The Stadium Grill At Bowlmor Lanes Times Square,4 of 5 bubbles,20 reviews,$$ - $$$,American
Lemax Restaurant,4 of 5 bubbles,11 reviews,$$ - $$$,French
Vamos,3.5 of 5 bubbles,26 reviews,$$ - $$$,Mexican
Soy,3.5 of 5 bubbles,7 reviews,$$ - $$$,Japanese
Ashton's Bar & Restaurant,4 of 5 bubbles,30 reviews,$$ - $$$,American
Salaam Bombay,3.5 of 5 bubbles,47 reviews,$$ - $$$,Indian
Mughlai,3.5 of 5 bubbles,76 reviews,$$ - $$$,Indian
Ichi Ro Sushi,4.5 of 5 bubbles,8 reviews,$$ - $$$,Japanese
Mitali East,4 of 5 bubbles,31 reviews,,Indian
Lincoln Cafe,4.5 of 5 bubbles,15 reviews,,
Shades of Green,4 of 5 bubbles,23 reviews,$,American
Copa Cabana,4.5 of 5 bubbles,6 reviews,,
Tuck Shop,4 of 5 bubbles,21 reviews,$,Fast Food
The Loop,4 of 5 bubbles,16 reviews,$$ - $$$,Japanese
Deluxe On Broadway,3.5 of 5 bubbles,43 reviews,$$ - $$$,American
Calexico,4 of 5 bubbles,17 reviews,$$ - $$$,Mexican
La Bellezza Pizza,4.5 of 5 bubbles,10 reviews,,Pizza
Lahore Deli,4 of 5 bubbles,8 reviews,$,Delicatessen
Uptown Lounge & Restaurant,4 of 5 bubbles,32 reviews,$$ - $$$,American
Flip,3.5 of 5 bubbles,20 reviews,,American
Charlys,3.5 of 5 bubbles,45 reviews,$,American
Josie Woods,4.5 of 5 bubbles,7 reviews,,
Mendy's Restaurant,3 of 5 bubbles,30 reviews,$$ - $$$,American
Sabor A Mexico II,4 of 5 bubbles,21 reviews,$,Mexican
Appetito Restaurant,3.5 of 5 bubbles,58 reviews,$$ - $$$,Italian
Eden Wok,3.5 of 5 bubbles,16 reviews,$$ - $$$,Chinese
Tandoor Palace Incorporated,4 of 5 bubbles,4 reviews,,Indian
Two Boots To Go,4 of 5 bubbles,23 reviews,$,Pizza
Le Souk,3.5 of 5 bubbles,59 reviews,$$ - $$$,Moroccan
Jack Russell's,4 of 5 bubbles,13 reviews,$,
Sun Sai Gai,3.5 of 5 bubbles,67 reviews,$,Chinese
Blaggard's Pub,3 of 5 bubbles,60 reviews,$$ - $$$,American
Fiddlesticks,3.5 of 5 bubbles,40 reviews,$$ - $$$,Irish
The Sixth Ward,4 of 5 bubbles,19 reviews,$$ - $$$,American
Dennis' Restaurant,4 of 5 bubbles,13 reviews,,
Love Mamak,4 of 5 bubbles,4 reviews,,Asian
Lexington Bar and Books,4 of 5 bubbles,15 reviews,$$ - $$$,American
Jacques 1534,3.5 of 5 bubbles,36 reviews,$$ - $$$,French
Percy's Tavern / Knife + Fork Restaurant,4 of 5 bubbles,13 reviews,$$ - $$$,
Cafe Nunez,3.5 of 5 bubbles,36 reviews,$$ - $$$,Latin
Everest,4.5 of 5 bubbles,17 reviews,,
Match Uptown Restaurant,4.5 of 5 bubbles,7 reviews,$$ - $$$,French
Sorella,4.5 of 5 bubbles,24 reviews,$$ - $$$,Italian
Dai-Hachi,4 of 5 bubbles,8 reviews,$$ - $$$,Japanese
Bowery Bar,3.5 of 5 bubbles,28 reviews,$$ - $$$,American
Chef 28,3.5 of 5 bubbles,31 reviews,$$ - $$$,Japanese
Thali,4 of 5 bubbles,6 reviews,$$ - $$$,American
Great Sichuan,4.5 of 5 bubbles,5 reviews,,Chinese
Fratelli Brick Oven Pizza,3.5 of 5 bubbles,27 reviews,$$ - $$$,Italian
Agora Restaurant,4.5 of 5 bubbles,9 reviews,,Mediterranean
Istanbul Grill,4 of 5 bubbles,22 reviews,$,Mediterranean
719 Brother Famous Deli,4.5 of 5 bubbles,7 reviews,,Delicatessen
Rockmeisha,4 of 5 bubbles,8 reviews,$$ - $$$,Japanese
Ariel's,4 of 5 bubbles,4 reviews,$$ - $$$,Italian
Lorenzo and Maria's Kitchen,4 of 5 bubbles,11 reviews,,
Curry Leaf,3.5 of 5 bubbles,20 reviews,$$ - $$$,Indian
World Famous Ray's Pizza,4 of 5 bubbles,16 reviews,$,Italian
Wichcraft,3.5 of 5 bubbles,24 reviews,$,American
Yuko,4 of 5 bubbles,5 reviews,,
Vincent's Restaurant,3.5 of 5 bubbles,117 reviews,$$ - $$$,Italian
Cafe De Novo,4 of 5 bubbles,18 reviews,,Cafe
Cherin Sushi,3.5 of 5 bubbles,9 reviews,$$ - $$$,Sushi
Ariyoshi Japanese Restaurant,3.5 of 5 bubbles,17 reviews,$$ - $$$,Japanese
Akane Sushi,4.5 of 5 bubbles,8 reviews,,Japanese
Health Nuts,4 of 5 bubbles,4 reviews,$,Pizza
Bombay Palace,3.5 of 5 bubbles,94 reviews,$$ - $$$,Indian
Abitino's Pizzeria,4 of 5 bubbles,28 reviews,,Pizza
Joey's Paesano,4 of 5 bubbles,11 reviews,$$ - $$$,Italian
Bonsignour,4 of 5 bubbles,16 reviews,$$ - $$$,Cafe
Cafe Viva,4 of 5 bubbles,14 reviews,$,Italian
Donguri Restaurant,4.5 of 5 bubbles,17 reviews,$$$$,Japanese
Pao!,4 of 5 bubbles,31 reviews,$$ - $$$,Portuguese
Chen's Chinese Food,4.5 of 5 bubbles,4 reviews,$$ - $$$,Chinese
Tokyo Bay,3.5 of 5 bubbles,8 reviews,,Japanese
LEX 303,4 of 5 bubbles,5 reviews,,
Taj,3.5 of 5 bubbles,29 reviews,$$ - $$$,Indian
Hudson Hall,3.5 of 5 bubbles,35 reviews,$$$$,American
Star Gourmet Deli & Pizza,3.5 of 5 bubbles,4 reviews,,Delicatessen
Thai Plus,4 of 5 bubbles,27 reviews,$$ - $$$,Asian
Harbour Lights,3.5 of 5 bubbles,45 reviews,,
Sakura Sushi,4 of 5 bubbles,9 reviews,$$ - $$$,Japanese
Rubens Empandadas Incorporated,4 of 5 bubbles,17 reviews,$,Latin
Manchester Pub,4 of 5 bubbles,10 reviews,$$ - $$$,American
Zucca Trattoria,4 of 5 bubbles,44 reviews,$$ - $$$,Italian
Suma Sushi,4 of 5 bubbles,6 reviews,$,Japanese
The Dakota Bar,4.5 of 5 bubbles,6 reviews,$$ - $$$,American
Mancora,4 of 5 bubbles,56 reviews,$$ - $$$,Peruvian
Stromboli Pizzeria,4.5 of 5 bubbles,9 reviews,,Italian
SEO Japanese Restaurant,4 of 5 bubbles,22 reviews,,Japanese
Matsu,3.5 of 5 bubbles,29 reviews,$$ - $$$,Japanese
The Rusty Knot,3.5 of 5 bubbles,16 reviews,,
fiorini,4.5 of 5 bubbles,30 reviews,$$$$,Italian
Lundy Brothers Midtown,4 of 5 bubbles,8 reviews,,
The Prime Grill,3.5 of 5 bubbles,101 reviews,$$$$,American
Fuleen,4 of 5 bubbles,32 reviews,$$ - $$$,Chinese
Hing Won,3.5 of 5 bubbles,14 reviews,$,Chinese
Waterfront Ale House,4 of 5 bubbles,50 reviews,$$ - $$$,American
Hale & Hearty Soups - Seventh Avenue,4 of 5 bubbles,18 reviews,$$ - $$$,Soups
Bar Veloce,4 of 5 bubbles,30 reviews,$$ - $$$,
Pluck U,4.5 of 5 bubbles,7 reviews,,
Euro Diner,4 of 5 bubbles,10 reviews,$,American
Mills Korean,4 of 5 bubbles,28 reviews,$$ - $$$,Asian
Kito Gourmet Deli,4 of 5 bubbles,4 reviews,,Delicatessen
Niko,4.5 of 5 bubbles,4 reviews,$$$$,Japanese
m2m,4 of 5 bubbles,13 reviews,$,Chinese
Sale & Pepe,4.5 of 5 bubbles,6 reviews,$,American
Pranna,3.5 of 5 bubbles,94 reviews,$$ - $$$,Asian
Ozu Restaurant,4.5 of 5 bubbles,19 reviews,$$ - $$$,Japanese
Old Shanghai Deluxe,3 of 5 bubbles,46 reviews,$$ - $$$,Chinese
Etrusca Cucina Toscana,4 of 5 bubbles,6 reviews,$$ - $$$,Italian
Horus Cafe,3.5 of 5 bubbles,17 reviews,$$ - $$$,Moroccan
88 Lexington Grill,4 of 5 bubbles,2 reviews,$,American
Notaro,3.5 of 5 bubbles,44 reviews,$$ - $$$,Italian
Hi Life Restaurant & Lounge,4 of 5 bubbles,26 reviews,$$ - $$$,American
Kikku,3.5 of 5 bubbles,14 reviews,$,Sushi
123 Burger Shot Beer,4 of 5 bubbles,45 reviews,$,American
Moonstruck East Restaurant,3.5 of 5 bubbles,32 reviews,$$ - $$$,American
McKeown's,3.5 of 5 bubbles,21 reviews,$$ - $$$,American
Karma Lounge,3.5 of 5 bubbles,12 reviews,$$ - $$$,Turkish
Katy Gallagher's,4 of 5 bubbles,3 reviews,,American
Leonardo Da Vinci Italian Ristorante,4.5 of 5 bubbles,2 reviews,,Italian
Amber,4 of 5 bubbles,48 reviews,$$ - $$$,Japanese
Francesca Pizzeria,3.5 of 5 bubbles,7 reviews,,Pizza
Ciro Trattoria,3.5 of 5 bubbles,22 reviews,$$ - $$$,Italian
Va Bene,3.5 of 5 bubbles,31 reviews,$$$$,Italian
Fulton Deli,4 of 5 bubbles,7 reviews,,Delicatessen
Le Monde Gourmet Deli,4.5 of 5 bubbles,3 reviews,,Delicatessen
Amore Pizza Restaurant,3.5 of 5 bubbles,8 reviews,,Pizza
Old John's,4 of 5 bubbles,11 reviews,$$ - $$$,Italian
Pax Deli,4 of 5 bubbles,8 reviews,,Delicatessen
Chinese Vietnamese Cuisine,3.5 of 5 bubbles,3 reviews,,Chinese
Pampano Taqueria,4.5 of 5 bubbles,7 reviews,,Mexican
Highland's Cafe Restaurant,3.5 of 5 bubbles,15 reviews,$,American
Allegria,3.5 of 5 bubbles,7 reviews,$$ - $$$,Italian
Tebaya,4 of 5 bubbles,8 reviews,$$ - $$$,Japanese
Lite Delights,4.5 of 5 bubbles,3 reviews,$,Healthy
Kraft,4 of 5 bubbles,14 reviews,$$ - $$$,American
Marrakesh,3.5 of 5 bubbles,31 reviews,$$ - $$$,Moroccan
Amsterdam Deli,4 of 5 bubbles,5 reviews,,Delicatessen
Via Strada,4.5 of 5 bubbles,4 reviews,,Italian
Karahi,3.5 of 5 bubbles,27 reviews,$$ - $$$,Indian
Nikki Sushi,4.5 of 5 bubbles,3 reviews,,Japanese
Terry's,3.5 of 5 bubbles,3 reviews,,Delicatessen
Lexington Avenue Grill,4 of 5 bubbles,15 reviews,$$ - $$$,American
Turtle Bay Cafe,4 of 5 bubbles,3 reviews,$$ - $$$,American
Rosie O'Grady's Pub,4 of 5 bubbles,46 reviews,$$ - $$$,American
Sushi Time,3.5 of 5 bubbles,39 reviews,$$ - $$$,Japanese
Dresner's,3.5 of 5 bubbles,11 reviews,$$ - $$$,American
The Watering Hole,4 of 5 bubbles,5 reviews,,American
540 Park Restaurant,4 of 5 bubbles,8 reviews,$$$$,American
Flor de Sol,4 of 5 bubbles,39 reviews,$$ - $$$,Spanish
Amir's Felafel Uptown,3.5 of 5 bubbles,13 reviews,$$ - $$$,Lebanese
Spice,3.5 of 5 bubbles,35 reviews,$$ - $$$,Asian
El Ranchito Del Agave,3.5 of 5 bubbles,13 reviews,$$ - $$$,Mexican
Tosties,4 of 5 bubbles,7 reviews,$,Delicatessen
Swish Cafe & Shabu Shabu,4.5 of 5 bubbles,3 reviews,,Japanese
Columbus Cafe,4 of 5 bubbles,8 reviews,,
Empire Szechuan Kyoto Sushi,3.5 of 5 bubbles,20 reviews,$$ - $$$,Chinese
Quiznos,4 of 5 bubbles,3 reviews,$$ - $$$,Fast Food
Fresco Tortillas,3.5 of 5 bubbles,8 reviews,$$ - $$$,Mexican
Casabianca Pizzeria,4 of 5 bubbles,4 reviews,,Pizza
Cafe Groppi II,4.5 of 5 bubbles,3 reviews,,American
Emperor Japanese Restaurant,4 of 5 bubbles,2 reviews,,Chinese
Pita Express - First Ave.,4 of 5 bubbles,2 reviews,$$ - $$$,Greek
Rosetti's Pizza,4 of 5 bubbles,4 reviews,,Pizza
Cafe'o,4 of 5 bubbles,1 review,,Delicatessen
Mare Chiaro,4 of 5 bubbles,1 review,,
Manna,4 of 5 bubbles,1 review,$$ - $$$,Asian
Cinnabar,4 of 5 bubbles,1 review,,Chinese
Creamline,4 of 5 bubbles,1 review,,American
Lunchbox Cafe,4 of 5 bubbles,2 reviews,,Cafe
Greenfield's Market,4 of 5 bubbles,1 review,,Delicatessen
Keewah Annex,4 of 5 bubbles,1 review,,Chinese
Tavola Calda Deli,4 of 5 bubbles,2 reviews,,Italian
La Primavera,4 of 5 bubbles,3 reviews,$$$$,Italian
Amir's Kitchen,4 of 5 bubbles,1 review,,Mediterranean
La Sandwicherie,4 of 5 bubbles,2 reviews,,
Li Hua,4 of 5 bubbles,1 review,$$ - $$$,Asian
Good Health,4 of 5 bubbles,4 reviews,$$$$,American
O'Flanagan's Ale House,3.5 of 5 bubbles,12 reviews,$$ - $$$,American
Greenwich Village Bistro,3.5 of 5 bubbles,42 reviews,$$ - $$$,American
Sette,4 of 5 bubbles,8 reviews,$$ - $$$,Italian
Thai Terminal,4 of 5 bubbles,17 reviews,$,Asian
East Village Pizza,4.5 of 5 bubbles,19 reviews,$,Pizza
Blarney Stone W 32nd,3.5 of 5 bubbles,23 reviews,$,American
Istana Restaurant,4 of 5 bubbles,7 reviews,,
El Maguey y La Tuna,4.5 of 5 bubbles,24 reviews,$,Mexican
Cafe Pierre,4 of 5 bubbles,20 reviews,$$ - $$$,French
Sabor a Mexico,4 of 5 bubbles,18 reviews,$$ - $$$,Mexican
Canaan Japanese Restaurant,4 of 5 bubbles,15 reviews,$$ - $$$,Japanese
Jack's Place,4 of 5 bubbles,4 reviews,$$ - $$$,American
Merchants NY - 7th Ave,3.5 of 5 bubbles,27 reviews,$$ - $$$,American
Cosi,3.5 of 5 bubbles,14 reviews,,Soups
The Atrium Cafe,4 of 5 bubbles,9 reviews,$$ - $$$,Greek
Neptune,4 of 5 bubbles,28 reviews,$,Polish
Taam Tov Restaurant,4 of 5 bubbles,28 reviews,$$ - $$$,Middle Eastern
Zanny's,4 of 5 bubbles,9 reviews,$,Cafe
Burger One,4 of 5 bubbles,11 reviews,,American
Jazzy's,4 of 5 bubbles,5 reviews,,Delicatessen
Famous Famiglia Pizzeria,3.5 of 5 bubbles,13 reviews,$,Italian
Chickpea,3.5 of 5 bubbles,20 reviews,$$ - $$$,Mediterranean
Park Place Cafe,4 of 5 bubbles,3 reviews,,American
Fitzer's,4.5 of 5 bubbles,7 reviews,$$ - $$$,Irish
Hudson Beach Cafe,3.5 of 5 bubbles,7 reviews,,
Sophie's Restaurant,4.5 of 5 bubbles,6 reviews,,Spanish
Scarlato Cafe,4 of 5 bubbles,5 reviews,,
Beyond Thai Kitchen,3.5 of 5 bubbles,8 reviews,,Thai
Atlas,4 of 5 bubbles,4 reviews,$$$$,American
Foodmart,3.5 of 5 bubbles,3 reviews,,Delicatessen
Merrion Square,4 of 5 bubbles,9 reviews,$$ - $$$,American
Heartbeat at the W New York,3.5 of 5 bubbles,17 reviews,,
Son Ja Jang,3.5 of 5 bubbles,11 reviews,$,Asian
Moe's Southwest Grill,3 of 5 bubbles,5 reviews,$$$$,Mexican
5th Ave Restaurant,4 of 5 bubbles,11 reviews,,
Trattoria Alba,4 of 5 bubbles,25 reviews,$$ - $$$,Italian
Chipotle Mexican Grill,4 of 5 bubbles,16 reviews,$,Mexican
J J Applebaum Deli Co,3.5 of 5 bubbles,15 reviews,$,Delicatessen
Rolf's Bar & Restaurant,3 of 5 bubbles,177 reviews,$$ - $$$,German
Haven,4 of 5 bubbles,12 reviews,,
Pearls Chinese Restaurant,3.5 of 5 bubbles,24 reviews,$$ - $$$,Chinese
Bubble Lounge - NYC,4 of 5 bubbles,21 reviews,$$ - $$$,
Pax Wholesome Foods,4 of 5 bubbles,6 reviews,,Delicatessen
Deep Diner Music,3 of 5 bubbles,7 reviews,$$ - $$$,American
Zen Restaurant,3.5 of 5 bubbles,12 reviews,$$ - $$$,Japanese
Azuki Sushi,3.5 of 5 bubbles,28 reviews,$$ - $$$,Japanese
Geisha,4 of 5 bubbles,30 reviews,$$$$,Asian
Wing Wong Chinese Restaurant,3.5 of 5 bubbles,38 reviews,$,Chinese
Wichcraft,3.5 of 5 bubbles,15 reviews,$,Fast Food
The Irish Punt,3.5 of 5 bubbles,20 reviews,$$ - $$$,Irish
Bread And Company,4 of 5 bubbles,19 reviews,$,Cafe
Rickshaw Dumpling Bar,3.5 of 5 bubbles,28 reviews,,Chinese
Flight 151,3.5 of 5 bubbles,28 reviews,$,American
McDonald's,3.5 of 5 bubbles,12 reviews,$,American
Desi Deli Indian Restaurant,4 of 5 bubbles,17 reviews,$,Indian
Silk Road Mocha,3.5 of 5 bubbles,7 reviews,$,Chinese
Sushi Suki,4 of 5 bubbles,9 reviews,$$ - $$$,Sushi
May Chan Ramen & Robatayaki,3 of 5 bubbles,3 reviews,$$ - $$$,Japanese
Cosi,4 of 5 bubbles,17 reviews,,Delicatessen
Zabb City,4 of 5 bubbles,9 reviews,,Thai
Moonstruck Diner,4 of 5 bubbles,25 reviews,,American
Goldi Deli,4 of 5 bubbles,4 reviews,$,Delicatessen
nublu,4 of 5 bubbles,5 reviews,,
Cafe Borgia II,3.5 of 5 bubbles,23 reviews,$$ - $$$,Cafe
La Vela,3.5 of 5 bubbles,84 reviews,$$ - $$$,Italian
Cong Ly Restaurant,3.5 of 5 bubbles,14 reviews,,
Ajanta Indian Restaurant,3.5 of 5 bubbles,10 reviews,$$ - $$$,Indian
Ko's Sushi,3.5 of 5 bubbles,7 reviews,$$ - $$$,Japanese
Umi No Ie,3 of 5 bubbles,8 reviews,$$ - $$$,Japanese
Joe's Ginger,3 of 5 bubbles,118 reviews,$$ - $$$,Chinese
Ma Po To Fu,4 of 5 bubbles,6 reviews,,
King Wok,3 of 5 bubbles,5 reviews,,Chinese
Wood and Ales,4 of 5 bubbles,5 reviews,$$ - $$$,American
Mama Jeans,4 of 5 bubbles,2 reviews,,
Lotus Express,3.5 of 5 bubbles,5 reviews,,Chinese
bar 515,3.5 of 5 bubbles,20 reviews,$$ - $$$,American
The Cottage,3.5 of 5 bubbles,27 reviews,$$ - $$$,Chinese
Cecil's Restaurant,3.5 of 5 bubbles,8 reviews,,
Chicky's On 86,3.5 of 5 bubbles,7 reviews,,Barbecue
Ambassador Grill,3.5 of 5 bubbles,16 reviews,$$ - $$$,International
Pulse,3.5 of 5 bubbles,23 reviews,,
Pongsri,3.5 of 5 bubbles,34 reviews,$$ - $$$,Asian
Jake's Saloon,3.5 of 5 bubbles,50 reviews,$$ - $$$,American
Houlihan's,3 of 5 bubbles,8 reviews,$$ - $$$,American
China Regency Restaurant,4 of 5 bubbles,7 reviews,$,Chinese
Sofrito,3.5 of 5 bubbles,187 reviews,$$ - $$$,Caribbean
Ozen Asian Fusion,3.5 of 5 bubbles,24 reviews,$$ - $$$,Chinese
Salsa Y Salsa,4 of 5 bubbles,13 reviews,,Mexican
Nation's Cafe,3.5 of 5 bubbles,32 reviews,$$ - $$$,American
Grandpa's Brick Oven Pizza,3.5 of 5 bubbles,10 reviews,,Italian
Happy Joy Kitchen,4 of 5 bubbles,4 reviews,,Chinese
Lenox Hill Pizza,3.5 of 5 bubbles,4 reviews,,Pizza
TGI Fridays,3 of 5 bubbles,75 reviews,$$ - $$$,American
Diablo Royale,3.5 of 5 bubbles,44 reviews,$$ - $$$,Mexican
Calico Jack's,3 of 5 bubbles,53 reviews,$$ - $$$,Mexican
Phoenix Park,3 of 5 bubbles,5 reviews,,Italian
Bangkok Grand Palace Restaurant,3 of 5 bubbles,21 reviews,$$ - $$$,Asian
Via Italia,3.5 of 5 bubbles,213 reviews,$$ - $$$,Italian
Hudson's Square Food Court,3 of 5 bubbles,8 reviews,,
Panchito's,3.5 of 5 bubbles,40 reviews,$$ - $$$,Mexican
Niko Niko,4 of 5 bubbles,8 reviews,,
Gem Spa,4 of 5 bubbles,11 reviews,$,American
Raj Mahal,3.5 of 5 bubbles,29 reviews,$$ - $$$,Indian
New York Thai Grill & Sushi Bar,3.5 of 5 bubbles,49 reviews,$$ - $$$,Asian
Lincoln Park Grill,3 of 5 bubbles,3 reviews,,Italian
Tuck Shop,3 of 5 bubbles,24 reviews,$,
Pastafina,3.5 of 5 bubbles,7 reviews,,Italian
House of Vegetarian,3.5 of 5 bubbles,25 reviews,$$ - $$$,Chinese
Heartbeat,3.5 of 5 bubbles,13 reviews,,
Sahara East,3 of 5 bubbles,13 reviews,$$ - $$$,Mediterranean
TKettle,4 of 5 bubbles,11 reviews,$,Chinese
Tamarind,3.5 of 5 bubbles,9 reviews,$$ - $$$,Indian
Gaslight Pizzeria,3 of 5 bubbles,69 reviews,$$ - $$$,Pizza
Bar 13,3 of 5 bubbles,15 reviews,,
Adriana Pizzeria,3.5 of 5 bubbles,3 reviews,,Pizza
Golden Krust Patties,3.5 of 5 bubbles,13 reviews,$,Caribbean
Houlihan's Resturant,3.5 of 5 bubbles,6 reviews,$$ - $$$,American
Hanover Deli,3.5 of 5 bubbles,10 reviews,,
Patsy's Pizza--Murray Hill,3.5 of 5 bubbles,30 reviews,$$ - $$$,Italian
Cafe Cortadito,3.5 of 5 bubbles,45 reviews,$$ - $$$,Latin
Mama's Food Shop,4 of 5 bubbles,6 reviews,,
Grand Sichuan,3 of 5 bubbles,18 reviews,$$ - $$$,Chinese
Rocco's Pizza Joint,3.5 of 5 bubbles,6 reviews,$$ - $$$,Italian
Cornerstone Grill,3.5 of 5 bubbles,4 reviews,$,American
John & Tony's Pizzeria,3.5 of 5 bubbles,11 reviews,$$ - $$$,Italian
Cafe Borgia,3.5 of 5 bubbles,26 reviews,$$ - $$$,Cafe
Koito Sushi,3.5 of 5 bubbles,4 reviews,,Sushi
Casaville,3 of 5 bubbles,13 reviews,$$ - $$$,Spanish
Barzini,3 of 5 bubbles,12 reviews,$,Delicatessen
